label;county_id;country_id
Ragla;6;188
Răcăteșu;6;188
Rebra;6;188
Rebrișoara;6;188
Reteag;6;188
Rodna;6;188
Romuli;6;188
Runcu Salvei;6;188
Rusu Bârgăului;6;188
Rusu de Jos;6;188
Rusu de Sus;6;188
Ruștior;6;188
Salva;6;188
Satu Nou;6;188
Sălcuța;6;188
Sărățel;6;188
Săsarm;6;188
Sângeorz-Băi;6;188
Sângeorzu Nou;6;188
Sâniacob;6;188
Sânmihaiu de Câmpie;6;188
Sânnicoară;6;188
Sântioana;6;188
Scoabe;6;188
Sebiș;6;188
Silivașu de Câmpie;6;188
Simionești;6;188
Sita;6;188
Spermezeu;6;188
Strâmba;6;188
Strugureni;6;188
Stupini;6;188
Suplai;6;188
Susenii Bârgăului;6;188
Șanț;6;188
Șendroaia;6;188
Șesuri Spermezeu-Vale;6;188
Șieu;6;188
Șieu-Măgheruș;6;188
Șieu-Odorhei;6;188
Șieu-Sfântu;6;188
Șieuț;6;188
Șintereag;6;188
Șintereag-Gară;6;188
Șirioara;6;188
Șoimuș;6;188
Șopteriu;6;188
Tărpiu;6;188
Tăure;6;188
Târlișua;6;188
Teaca;6;188
Telcișor;6;188
Telciu;6;188
Tiha Bârgăului;6;188
Tonciu;6;188
Tureac;6;188
Țagu;6;188
Țăgșoru;6;188
Țentea;6;188
Țigău;6;188
Uriu;6;188
Urmeniș;6;188
Valea;6;188
Valea Mare (Șanț);6;188
Valea Mare (Urmeniș);6;188
Valea Măgherușului;6;188
Valea Poenii;6;188
Valea Vinului;6;188
Vermeș;6;188
Viile Tecii;6;188
Visuia;6;188
Vița;6;188
Zagra;6;188
Zoreni;6;188
Adășeni;7;188
Agafton;7;188
Alba;7;188
Albești;7;188
Arborea;7;188
Aurel Vlaicu;7;188
Avram Iancu;7;188
Avrămeni;7;188
Baisa;7;188
Bajura;7;188
Balinți;7;188
Balta Arsă;7;188
Baranca (Cristinești);7;188
aranca (Hudești);7;188
Bașeu;7;188
Băbiceni;7;188
Bădărăi;7;188
Băiceni;7;188
Bălușeni;7;188
Bălușenii Noi;7;188
Bătrânești;7;188
Bârsănești;7;188
Belcea;7;188
Berza;7;188
Bivolari;7;188
Blândești;7;188
Bodeasa;7;188
Bogdănești;7;188
Bohoghina;7;188
Bold;7;188
Borolea;7;188
Borzești;7;188
Boscoteni;7;188
Botoșani;7;188
Bozieni;7;188
Brăești;7;188
Brăteni;7;188
Brehuiești;7;188
Broscăuți;7;188
Broșteni;7;188
Bucecea;7;188
Buda;7;188
Buhăceni;7;188
Buimăceni;7;188
Burla;7;188
Burlești;7;188
Buzeni;7;188
Caraiman;7;188
Carasa;7;188
Călărași;7;188
Călinești;7;188
Călugărenii Noi;7;188
Călugărenii Vechi;7;188
Cătămărești;7;188
Cătămărești-Deal;7;188
Câmpeni;7;188
Cândești;7;188
Cerbu;7;188
Cerchejeni;7;188
Cernești;7;188
Cervicești;7;188
Cervicești-Deal;7;188
Cheliș;7;188
Chișcăreni;7;188
Chițoveni;7;188
Cinghiniia;7;188
Ciritei;7;188
Cișmănești;7;188
Cișmea;7;188
Codreni;7;188
Concești;7;188
Copălău;7;188
Cordăreni;7;188
Corjăuți;7;188
Corlăteni;7;188
Corni;7;188
Costești;7;188
Costinești;7;188
Coștiugeni;7;188
Coșula;7;188
Coșuleni;7;188
Cotârgaci;7;188
Cotu;7;188
Cotu Miculinți;7;188
Coțușca;7;188
Crasnaleuca;7;188
Cristești;7;188
Cristinești;7;188
Cucorăni;7;188
Cucuteni;7;188
Curtești;7;188
Cuza Vodă;7;188
Cuzlău;7;188
Dacia;7;188
Darabani;7;188
Davidoaia;7;188
Dămideni;7;188
Dămileni;7;188
Dângeni;7;188
Dealu Crucii;7;188
Dersca;7;188
Dimăcheni;7;188
Dimitrie Cantemir;7;188
Dobârceni;7;188
Dobrinăuți-Hapăi;7;188
Doina;7;188
Dolina;7;188
Dorobanț;7;188
Dorohoi;7;188
Dracșani;7;188
Dragalina (Hlipiceni);7;188
Dragalina (Cristinești);7;188
Draxini;7;188
Drăgușeni;7;188
Drislea;7;188
Dumbrăvița;7;188
Dumeni;7;188
Durnești;7;188
Durnești (Santa Mare);7;188
Durnești (Ungureni);7;188
Eșanca;7;188
Flămânzi;7;188
Flondora;7;188
Florești;7;188
Frumușica;7;188
Fundu Herții;7;188
Galbeni;7;188
Gârbeni;7;188
Gârbești;7;188
George Coșbuc;7;188
George Enescu;7;188
Ghireni;7;188
Gorbănești;7;188
Gorovei;7;188
Grivița;7;188
Guranda;7;188
Havârna;7;188
Hănești;7;188
Hilișeu-Cloșca;7;188
Hilișeu-Crișan;7;188
Hilișeu-Horia;7;188
Hlipiceni;7;188
Horia;7;188
Horlăceni;7;188
Horodiștea;7;188
Hrișcani;7;188
Hudești;7;188
Hudum;7;188
Hulub;7;188
Hulubești;7;188
Huțani;7;188
Iacobeni;7;188
Ibăneasa;7;188
Ibănești;7;188
Ichimeni;7;188
Icușeni;7;188
Iezer;7;188
Ilișeni;7;188
Ionășeni (Vârfu Câmpului);7;188
Ionășeni (Trușești);7;188
Iorga;7;188
Ipotești;7;188
Iurești;7;188
Izvoare;7;188
Jijia;7;188
Joldești;7;188
Lehnești;7;188
Leorda;7;188
Libertatea;7;188
Lișmănița;7;188
Lișna;7;188
Livada;7;188
Liveni;7;188
Loturi;7;188
Lozna;7;188
Lunca (Vârfu Câmpului);7;188
Lunca;7;188
Lupăria;7;188
Maghera;7;188
Manoleasa;7;188
Manoleasa-Prut;7;188
Manolești;7;188
Mateieni;7;188
Mănăstirea Doamnei;7;188
Mășcăteni;7;188
Mânăstireni;7;188
Mândrești (Vlădeni);7;188
Mândrești (Ungureni);7;188
Mesteacăn;7;188
Mihai Eminescu;7;188
Mihai Viteazu;7;188
Mihail Kogălniceanu;7;188
Mihăileni;7;188
Mihălășeni;7;188
Mileanca;7;188
Miletin;7;188
Miorcani;7;188
Miron Costin;7;188
Mitoc (Leorda);7;188
Mitoc;7;188
Mlenăuți;7;188
Moara Jorii;7;188
Movila Ruptă;7;188
Movileni;7;188
Murguța;7;188
Năstase;7;188
Negreni;7;188
Negrești;7;188
Nichiteni;7;188
Nicolae Bălcescu;7;188
Nicșeni;7;188
Niculcea;7;188
Oneaga;7;188
Orășeni-Deal;7;188
Orășeni-Vale;7;188
Oroftiana;7;188
Panaitoaia;7;188
Pădureni (Șendriceni);7;188
Pădureni (Coșula);7;188
Păltiniș;7;188
Păsăteni;7;188
Păun;7;188
Pârâu Negru;7;188
Petricani;7;188
Pleșani;7;188
Plevna;7;188
Plopenii Mari;7;188
Plopenii Mici;7;188
Podeni;7;188
Podriga;7;188
Pogorăști;7;188
Poiana (Cristinești);7;188
Poiana (Vorona);7;188
Poiana (Brăești);7;188
Pomârla;7;188
Popeni (Brăești);7;188
Popeni (George Enescu);7;188
Popoaia;7;188
Prăjeni;7;188
Prisăcani;7;188
Pustoaia;7;188
Puțureni;7;188
Racovăț;7;188
Răchiți;7;188
Rădăuți-Prut;7;188
Rădeni;7;188
Răuseni;7;188
Rânghilești;7;188
Rânghilești-Deal;7;188
Râșca;7;188
Recia-Verbia;7;188
Rediu (Răuseni);7;188
Rediu (Rădăuți-Prut);7;188
Ripiceni;7;188
Ripicenii Vechi;7;188
Rogojești;7;188
Roma;7;188
Românești;7;188
Românești-Vale;7;188
Roșiori;7;188
Sadoveni;7;188
Santa Mare;7;188
Sarafinești;7;188
Sarata-Drăgușeni;7;188
Sat Nou;7;188
Saucenița;7;188
Sărata (Mihălășeni);7;188
Sărata (Românești);7;188
Sărata-Basarab;7;188
Săveni;7;188
Sârbi;7;188
Schit-Orășeni;7;188
Scutari;7;188
Seliștea;7;188
Silișcani;7;188
Siliștea;7;188
Slobozia (Broscăuți);7;188
Slobozia (Cordăreni);7;188
Slobozia (Păltiniș);7;188
Slobozia Hănești;7;188
Slobozia Silișcani;7;188
Smârdan;7;188
Socrujeni;7;188
Soroceni;7;188
Stăuceni;7;188
Stânca;7;188
Stâncești;7;188
Stolniceni;7;188
Storești;7;188
Strahotin;7;188
Străteni;7;188
Stroiești;7;188
Suharău;7;188
Sulița;7;188
Șendreni;7;188
Șendriceni;7;188
Șerpenița;7;188
Șoldănești;7;188
Ștefănești;7;188
Știubieni;7;188
Șupitca;7;188
Talpa;7;188
Tătărășeni;7;188
Tăutești;7;188
Timuș;7;188
Tocileni;7;188
Todireni;7;188
Trușești;7;188
Tudor Vladimirescu (Avrămeni);7;188
Tudor Vladimirescu (Albești);7;188
Tudora;7;188
Ungureni;7;188
Unguroaia;7;188
Unțeni;7;188
Valea Grajdului;7;188
Vatra;7;188
Văculești;7;188
Vâlcelele;7;188
Vânători;7;188
Vârfu Câmpului;7;188
Vicoleni;7;188
Victoria (Hlipiceni);7;188
Victoria (Stăuceni);7;188
Viforeni;7;188
Viișoara;7;188
Viișoara Mică;7;188
Vițcani;7;188
Vlădeni;7;188
Vlădeni (Corlăteni);7;188
Vlădeni-Deal;7;188
Vlăsinești;7;188
Vorniceni;7;188
Vorona;7;188
Vorona Mare;7;188
Vorona-Teodoru;7;188
Vultureni;7;188
Zahoreni;7;188
Zăicești;7;188
Zlătunoaia;7;188
Zoițani;7;188
Acriș;8;188
Apața;8;188
Arini;8;188
Augustin;8;188
Bărcuț;8;188
Beclean;8;188
Beia;8;188
Berivoi;8;188
Bod;8;188
Bogata Olteană;8;188
Boholț;8;188
Bran;8;188
Brașov;8;188
Breaza;8;188
Bucium;8;188
Budila;8;188
Bunești;8;188
Buzăiel;8;188
Calbor;8;188
Cața;8;188
Cărpiniș;8;188
Cheia;8;188
Cincșor;8;188
Cincu;8;188
Cobor;8;188
Codlea;8;188
Colonia 1 Mai;8;188
Colonia Bod;8;188
Colonia Reconstrucția;8;188
Comăna de Jos;8;188
Comăna de Sus;8;188
Copăcel;8;188
Corbi;8;188
Crihalma;8;188
Cristian;8;188
Criț;8;188
Crizbav;8;188
Cetatea Crizbav;8;188
Cuciulata;8;188
Cutuș;8;188
Dacia;8;188
Dăișoara;8;188
Dălghiu;8;188
Dejani;8;188
Dopca;8;188
Drăguș;8;188
Drăușeni;8;188
Dridif;8;188
Drumul Carului;8;188
Dumbrăvița;8;188
Făgăraș;8;188
Fântâna;8;188
Feldioara;8;188
Feldioara (Ucea);8;188
Felmer;8;188
Fundata;8;188
Fundățica;8;188
Ghimbav;8;188
Grânari;8;188
Grid;8;188
Gura Văii;8;188
Hălchiu;8;188
Hălmeag;8;188
Hărman;8;188
Hârseni;8;188
Hoghiz;8;188
Holbav;8;188
Homorod;8;188
Hurez;8;188
Iași;8;188
Ileni;8;188
Ionești;8;188
Jibert;8;188
Jimbor;8;188
Lisa;8;188
Lovnic;8;188
Ludișor;8;188
Lunca Câlnicului;8;188
Lupșa;8;188
Luța;8;188
Mateiaș;8;188
Măgura;8;188
Măieruș;8;188
Măliniș;8;188
Mărgineni;8;188
Mândra;8;188
Mercheașa;8;188
Meșendorf;8;188
Moieciu de Jos;8;188
Moieciu de Sus;8;188
Ohaba;8;188
Olteț;8;188
Ormeniș;8;188
Paloș;8;188
Paltin;8;188
Părău;8;188
Perșani;8;188
Peștera;8;188
Podu Oltului;8;188
Poiana Mărului;8;188
Pojorta;8;188
Predeal;8;188
Predeluț;8;188
Prejmer;8;188
Purcăreni;8;188
Racoș;8;188
Râșnov;8;188
Râușor;8;188
Recea;8;188
Roadeș;8;188
Rodbav;8;188
Rotbav;8;188
Rucăr;8;188
Rupea;8;188
Satu Nou;8;188
Săcele;8;188
Săsciori;8;188
Săvăstreni;8;188
Sâmbăta de Jos;8;188
Sâmbăta de Sus;8;188
Sânpetru;8;188
Sebeș;8;188
Seliștat;8;188
Sohodol;8;188
Stațiunea Climaterică Sâmbăta;8;188
Stupinii Prejmerului;8;188
Șercaia;8;188
Șercăița;8;188
Șimon;8;188
Șinca Nouă;8;188
Șinca Veche;8;188
Șirnea;8;188
Șoarș;8;188
Șona;8;188
Tărlungeni;8;188
Teliu;8;188
Ticușu Nou;8;188
Ticușu Vechi;8;188
Toarcla;8;188
Toderița;8;188
Ucea de Jos;8;188
Ucea de Sus;8;188
Ungra;8;188
Vad;8;188
Vama Buzăului;8;188
Văleni;8;188
Vâlcea;8;188
Veneția de Jos;8;188
Veneția de Sus;8;188
Victoria;8;188
Viscri;8;188
Viștea de Jos;8;188
Viștea de Sus;8;188
Viștișoara;8;188
Vlădeni;8;188
Voila;8;188
Voivodeni;8;188
Vulcan;8;188
Zărnești;8;188
Zizin;8;188
Agaua;9;188
Albina;9;188
Ariciu;9;188
Baldovinești;9;188
Batogu;9;188
Băndoiu;9;188
Bărăganul;9;188
Berlești;9;188
Berteștii de Jos;9;188
Berteștii de Sus;9;188
Boarca;9;188
Bordei Verde;9;188
Brateșu Vechi;9;188
Brădeanca;9;188
Brăila;9;188
Bumbăcari;9;188
Cazasu;9;188
Căldărușa;9;188
Câineni-Băi;9;188
Chichinețu;9;188
Chioibășești;9;188
Chiscani;9;188
Ciocile;9;188
Cireșu;9;188
Cistia;9;188
Colțea;9;188
Comăneasca;9;188
Constantin Gabrielescu;9;188
Constantinești;9;188
Corbeni;9;188
Corbu Nou;9;188
Corbu Vechi;9;188
Cotu Lung;9;188
Cotu Mihalea;9;188
Custura;9;188
Cuza Vodă (Salcia Tudor);9;188
Cuza Vodă (Stăncuța);9;188
Dedulești;9;188
Deșirați;9;188
Drogu;9;188
Dudescu;9;188
Dudești;9;188
Esna;9;188
Făurei;9;188
Făurei-Sat;9;188
Filipești;9;188
Filiu;9;188
Florica;9;188
Frecăței;9;188
Galbenu;9;188
Gara Ianca;9;188
Găvani;9;188
Gemenele;9;188
Grădiștea;9;188
Gropeni;9;188
Gulianca;9;188
Gura Călmățui;9;188
Gura Gârluței;9;188
Gurguieți;9;188
Horia;9;188
Ianca;9;188
Ibrianu;9;188
Ionești;9;188
Însurăței;9;188
Jirlău;9;188
Jugureanu;9;188
Lacu Rezii;9;188
Lacu Sărat;9;188
Lanurile;9;188
Latinu;9;188
Lișcoteanca;9;188
Maraloiu;9;188
Măgureni;9;188
Mărașu;9;188
Mărtăcești;9;188
Măru Roșu;9;188
Măxineni;9;188
Mihai Bravu;9;188
Mihail Kogălniceanu (Râmnicelu);9;188
Mihail Kogălniceanu (Șuțești);9;188
Mircea Vodă;9;188
Morotești;9;188
Movila Miresii;9;188
Muchea;9;188
Nedelcu;9;188
Nicolae Bălcescu;9;188
Nicolești;9;188
Oancea;9;188
Odăieni;9;188
Olăneasca;9;188
Oprișenești;9;188
Pântecani;9;188
Perișoru;9;188
Pietroiu;9;188
Pitulații Noi;9;188
Plăsoi;9;188
Plopi;9;188
Plopu;9;188
Polizești;9;188
Pribeagu;9;188
Racovița;9;188
Râmnicelu;9;188
Romanu;9;188
Roșiori;9;188
Salcia;9;188
Salcia Tudor;9;188
Sătuc;9;188
Scărlătești;9;188
Scorțaru Nou;9;188
Scorțaru Vechi;9;188
Sihleanu;9;188
Silistraru;9;188
Siliștea;9;188
Spiru Haret;9;188
Stanca;9;188
Stăncuța;9;188
Stoienești;9;188
Surdila-Găiseanca;9;188
Surdila-Greci;9;188
Șuțești;9;188
Tătaru;9;188
Târlele Filiu;9;188
Tichilești;9;188
Titcov;9;188
Traian;9;188
Tudor Vladimirescu;9;188
Tufești;9;188
Țăcău;9;188
Țepeș Vodă;9;188
Ulmu;9;188
Unirea;9;188
Urleasca;9;188
Valea Călmățuiului;9;188
Valea Cânepii;9;188
Vameșu;9;188
Vădeni;9;188
Vărsătura;9;188
Victoria;9;188
Vișani;9;188
Viziru;9;188
Voinești;9;188
Vultureni;9;188
Zamfirești;9;188
Zăvoaia;9;188
Albești;10;188
Aldeni;10;188
Alexandru Odobescu;10;188
Aliceni;10;188
Aluniș;10;188
Amara;10;188
Amaru;10;188
Anini;10;188
Arbănași;10;188
Arcanu;10;188
Balta Albă;10;188
Balta Tocila;10;188
Banița;10;188
Batogu;10;188
Beceni;10;188
Beciu;10;188
Begu;10;188
Beilic;10;188
Bentu;10;188
Berca;10;188
Bercești;10;188
Beșlii;10;188
Bisoca;10;188
Blăjani;10;188
Boboc;10;188
Bodinești;10;188
Boldu;10;188
Bordușani;10;188
Bozioru;10;188
Breaza;10;188
Brebu;10;188
Brădeanca;10;188
Brădeanu;10;188
Brăești;10;188
Brăgăreasa;10;188
Brătilești;10;188
Buda;10;188
Buda Crăciuneșt;10;188
Budești;10;188
Budișteni;10;188
Budrea;10;188
Buduile;10;188
Buzău;10;188
Buștea;10;188
Bâlhacu;10;188
Bâsca Chiojdului;10;188
Bâsca Rozilei;10;188
Bâscenii de Jos;10;188
Bâscenii de Sus;10;188
Băbeni;10;188
Băceni;10;188
Bădeni;10;188
Bădila;10;188
Băești;10;188
Băile;10;188
Băjani;10;188
Bălaia;10;188
Bălteni;10;188
Băltăgari;10;188
Băltăreți;10;188
Bălăceanu;10;188
Bălănești;10;188
Bărbuncești;10;188
Bărăști;10;188
C.A. Rosetti;10;188
Calea Chiojdului;10;188
Calvini;10;188
Capu Satului;10;188
Caragele;10;188
Casota;10;188
Cașoca;10;188
Ceairu;10;188
Cernătești;10;188
Chiliile;10;188
Chiojdu;10;188
Chiperu;10;188
Chirlești;10;188
Cilibia;10;188
Ciobănoaia;10;188
Ciocănești;10;188
Cioranca;10;188
Cireșu;10;188
Cislău;10;188
Ciuta;10;188
Clondiru;10;188
Clondiru de Sus;10;188
Coca-Antimirești;10;188
Coca-Niculești;10;188
Cochirleanca;10;188
Coconari;10;188
Cocârceni;10;188
Cojanu;10;188
Colibași;10;188
Colțeni;10;188
Colți;10;188
Colții de Jos;10;188
Colțu Pietrii;10;188
Colțăneni;10;188
Comisoaia;10;188
Corbu (Cătina);10;188
Corbu (Glodeanu-Siliștea);10;188
Corneanu;10;188
Costești;10;188
Costieni;10;188
Costomiru;10;188
Cotorca;10;188
Cotu Ciorii;10;188
Cozieni;10;188
Coțatcu;10;188
Crevelești;10;188
Crâng;10;188
Cuculeasa;10;188
Curcănești;10;188
Curmătura;10;188
Câlțești;10;188
Câmpeni;10;188
Câmpulungeanca;10;188
Cândești;10;188
Cârligu Mare;10;188
Cârligu Mic;10;188
Cârlomănești;10;188
Căldărușa;10;188
Căldărușanca;10;188
Călțuna;10;188
Cănești;10;188
Căpățânești;10;188
Cărpiniștea;10;188
Cărătnău de Jos;10;188
Cărătnău de Sus;10;188
Cătiașu;10;188
Cătina;10;188
Dara;10;188
Dealul Viei;10;188
Dedulești;10;188
Deleni;10;188
Dobrilești;10;188
Dogari;10;188
Dulbanu;10;188
Dâlma;10;188
Dâmbroca;10;188
Dănulești;10;188
Dăscălești;10;188
Fața lui Nan;10;188
Fințești;10;188
Fișici;10;188
Florești;10;188
Florica;10;188
Focșănei;10;188
Fotin;10;188
Frăsinet;10;188
Fulga;10;188
Fundata;10;188
Fundeni;10;188
Fundăturile;10;188
Furtunești;10;188
Fântânele;10;188
Fântânele;10;188
Gara Bobocu;10;188
Gara Cilibia;10;188
Ghergheasa;10;188
Gherăseni;10;188
Ghiocari;10;188
Ghizdita;10;188
Glodeanu Sărat;10;188
Glodeanu-Siliștea;10;188
Glodu-Petcari;10;188
Glodurile;10;188
Goicelu;10;188
Goidești;10;188
Golu Grabicina;10;188
Gomoești;10;188
Gonțești;10;188
Gornet;10;188
Gorâni;10;188
Grabicina de Jos;10;188
Grabicina de Sus;10;188
Grebănu;10;188
Greceanca;10;188
Gresia;10;188
Groșani;10;188
Grăjdana;10;188
Gura Bâscei;10;188
Gura Bădicului;10;188
Gura Câlnăului;10;188
Gura Dimienii;10;188
Gura Făgetului;10;188
Gura Siriului;10;188
Gura Sărății;10;188
Gura Teghii;10;188
Gura Văii;10;188
Găgeni;10;188
Gălbinași;10;188
Găvanele;10;188
Găvănești;10;188
Haleș;10;188
Heliade Rădulescu;10;188
Homești;10;188
Ileana;10;188
Istrița de Jos;10;188
Ivănețu;10;188
Izvoarele;10;188
Izvoranu;10;188
Izvoru (Cozieni);10;188
Izvoru (Tisău);10;188
Izvoru Dulce (Beceni);10;188
Izvoru Dulce (Merei);10;188
Jghiab;10;188
Joseni;10;188
Lacu;10;188
Lacu Sinaia;10;188
Lacu cu Anini;10;188
Lacurile;10;188
Lanurile;10;188
Largu;10;188
Leiculești;10;188
Lera;10;188
Limpeziș;10;188
Lipia;10;188
Lipănescu;10;188
Livada;10;188
Livada Mică;10;188
Lopătari;10;188
Lopătăreasa;10;188
Luciu;10;188
Lunca (Amaru);10;188
Lunca (C.A. Rosetti);10;188
Lunca (Puiești);10;188
Lunca (Pătârlagele);10;188
Lunca Frumoasă;10;188
Lunca Jariștei;10;188
Lunca Priporului;10;188
Luncile;10;188
Lungești;10;188
Manasia;10;188
Maxenu;10;188
Merei;10;188
Mierea;10;188
Mihăilești;10;188
Mitropolia;10;188
Mlăjet;10;188
Modreni;10;188
Moisica;10;188
Movila Banului;10;188
Movila Oii;10;188
Movilița;10;188
Moșești;10;188
Mucești-Dănulești;10;188
Murgești;10;188
Muscel;10;188
Muscelu Cărămănești;10;188
Mușcelușa;10;188
Mânzu;10;188
Mânzălești;10;188
Măcrina;10;188
Măgura;10;188
Măguricea;10;188
Mănăstirea;10;188
Mănăstirea Rătești;10;188
Mărgineanu;10;188
Mărgăritești;10;188
Mărgăriți;10;188
Mărunțișu;10;188
Mărăcineni;10;188
Mătești;10;188
Negoșina;10;188
Nehoiașu;10;188
Nehoiu;10;188
Nemertea;10;188
Nenciu;10;188
Nenciulești;10;188
Nicolești;10;188
Niculești;10;188
Nistorești;10;188
Nișcov;10;188
Nucu;10;188
Năeni;10;188
Odaia Banului;10;188
Odăile;10;188
Ogrăzile;10;188
Ojasca;10;188
Olari;10;188
Oleșești;10;188
Oratia;10;188
Oreavu;10;188
Padina;10;188
Pardoși;10;188
Pestrițu;10;188
Petrișoru;10;188
Petrăchești;10;188
Piatra Albă;10;188
Pietraru;10;188
Pietroasa Mică;10;188
Pietroasele;10;188
Pietrosu;10;188
Pinu;10;188
Pitulicea;10;188
Plaiu Nucului;10;188
Plavățu;10;188
Plescioara;10;188
Plevna;10;188
Pleșcoi;10;188
Pleșești;10;188
Pleșești;10;188
Pleși;10;188
Plopeasa;10;188
Plopi;10;188
Ploștina;10;188
Plăișor;10;188
Podgoria;10;188
Podu Muncii;10;188
Poenițele;10;188
Pogoanele;10;188
Pogonele;10;188
Poiana Pletari;10;188
Poiana Vâlcului;10;188
Policiori;10;188
Posobești;10;188
Potecu;10;188
Potoceni;10;188
Potârnichești;10;188
Poșta (Cilibia);10;188
Poșta (Topliceni);10;188
Poșta Câlnău;10;188
Proșca;10;188
Pruneni;10;188
Puieștii de Jos;10;188
Puieștii de Sus;10;188
Punga;10;188
Pâclele;10;188
Pârjolești;10;188
Pârscov;10;188
Pârscovelu;10;188
Păcurile;10;188
Pădurenii;10;188
Pălici;10;188
Păltineni;10;188
Păltiniș;10;188
Pănătău;10;188
Pătârlagele;10;188
Racovițeni;10;188
Recea;10;188
Robeasca;10;188
Robești;10;188
Roșioru;10;188
Rubla;10;188
Ruginoasa;10;188
Runcu;10;188
Rușavăț;10;188
Rușețu;10;188
Râmnicelu;10;188
Râmnicu Sărat;10;188
Râpile;10;188
Răducești;10;188
Rătești;10;188
Salcia;10;188
Satu Nou (Glodeanu-Siliștea);10;188
Satu Nou (Mihăilești);10;188
Satu Vechi;10;188
Scoroșești;10;188
Scorțeanca;10;188
Scorțoasa;10;188
Scurtești;10;188
Scutelnici;10;188
Scăeni;10;188
Scărișoara;10;188
Scărlătești;10;188
Secuiu;10;188
Sergent Ionel Ștefan;10;188
Sibiciu de Jos;10;188
Slobozia;10;188
Smeeni;10;188
Smeești;10;188
Smârdan;10;188
Sorești;10;188
Spidele;10;188
Spătaru;10;188
Strezeni;10;188
Stâlpu;10;188
Stăncești;10;188
Stănila;10;188
Stăvărăști;10;188
Sudiți (Gherăseni);10;188
Sudiți (Poșta Câlnău);10;188
Sârbești;10;188
Săgeata;10;188
Săhăteni;10;188
Sălcioara;10;188
Săpoca;10;188
Sărata;10;188
Sărata-Monteoru;10;188
Săreni;10;188
Sările;10;188
Sările-Cătun;10;188
Sărulești;10;188
Săsenii Noi;10;188
Săsenii Vechi;10;188
Săsenii pe Vale;10;188
Sătuc;10;188
Tega;10;188
Teișu;10;188
Terca;10;188
Tisău;10;188
Tocileni;10;188
Topliceni;10;188
Toropălești;10;188
Trestia;10;188
Trestieni;10;188
Trestioara (Chiliile);10;188
Trestioara (Mânzălești);10;188
Tronari;10;188
Tulburea;10;188
Târcov;10;188
Târlele;10;188
Tâțârligu;10;188
Tăbăcari;10;188
Tăbărăști;10;188
Tătulești;10;188
Udați-Lucieni;10;188
Udați-Mânzu;10;188
Ulmeni;10;188
Ulmet;10;188
Unguriu;10;188
Ursoaia;10;188
Vadu Oii;10;188
Vadu Pașii;10;188
Vadu Sorești;10;188
Valea Banului;10;188
Valea Cotoarei;10;188
Valea Cătinei;10;188
Valea Fântânei;10;188
Valea Largă;10;188
Valea Largă-Sărulești;10;188
Valea Nucului;10;188
Valea Purcarului;10;188
Valea Puțului Merei;10;188
Valea Părului;10;188
Valea Ratei;10;188
Valea Roatei;10;188
Valea Râmnicului;10;188
Valea Salciei;10;188
Valea Salciei-Cătun;10;188
Valea Stânei;10;188
Valea Sălciilor;10;188
Valea Ursului;10;188
Valea Verzei;10;188
Valea lui Lalu;10;188
Valea Șchiopului;10;188
Valea Ștefanului;10;188
Varlaam;10;188
Vernești;10;188
Viforâta;10;188
Vinețișu;10;188
Vintileanca;10;188
Vintilă Vodă;10;188
Viperești;10;188
Vispești;10;188
Vizireni;10;188
Vlădeni;10;188
Vâlcele;10;188
Vâlcelele;10;188
Vârf;10;188
Vârteju;10;188
Văcăreasca;10;188
Văleanca-Vilănești;10;188
Văvălucile;10;188
Zaharești;10;188
Zeletin;10;188
Ziduri;10;188
Zilișteanca;10;188
Zoița;10;188
Zorești;10;188
Zăplazi;10;188
Zăplazi;10;188
Zăpodia;10;188
Zărnești;10;188
Zărneștii de Slănic;10;188
Șarânga;10;188
Șindrila;10;188
Știubei;10;188
Șuchea;10;188
Țintești;10;188
23 August;11;188
Agadici;11;188
Anina;11;188
Apadia;11;188
Armeniș;11;188
Arsuri;11;188
Baziaș;11;188
Băile Herculane;11;188
Bănia;11;188
Bărbosu;11;188
Băuțart;11;188
Bârz;11;188
Bârza;11;188
Belobreșca;11;188
Berliște;11;188
Berzasca;11;188
Berzovia;11;188
Bigăr;11;188
Biniș;11;188
Bocșa;11;188
Bogâltin;11;188
Bogodinț;11;188
Boina;11;188
Boinița;11;188
Bojia;11;188
Bolvașnița;11;188
Borlova;11;188
Borlovenii Noi;11;188
Borlovenii Vechi;11;188
Borugi;11;188
Bozovici;11;188
Bratova;11;188
Brădișoru de Jos;11;188
Brebu;11;188
Brebu Nou;11;188
Brestelnic;11;188
Brezon;11;188
Broșteni;11;188
Buchin;11;188
Bucoșnița;11;188
Bucova;11;188
Calina;11;188
Camena;11;188
Camenița;11;188
Caransebeș;11;188
Carașova;11;188
Cănicea;11;188
Cărbunari;11;188
Câmpia;11;188
Cârnecea;11;188
Cârșa Roșie;11;188
Cârșie;11;188
Cicleni;11;188
Ciclova Română;11;188
Ciortea;11;188
Cireșel;11;188
Ciuchici;11;188
Ciudanovița;11;188
Ciuta;11;188
Clocotici;11;188
Comorâște;11;188
Constantin Daicoviciu;11;188
Copăcele;11;188
Cornea;11;188
Cornereva;11;188
Cornișoru;11;188
Cornuțel;11;188
Coronini;11;188
Costiș;11;188
Cozia;11;188
Cozla;11;188
Cracu Almăj;11;188
Cracu Mare;11;188
Cracu Teiului;11;188
Crușovăț;11;188
Crușovița;11;188
Cuptoare;11;188
